Image,Name,employerprofile_ratingcontainer_n4hxe,jobcard_seolink_wdqhz_URL,jobcard_seolink_wdqhz,Location,Salary,Description,Salary1,jobcard_easyapply_eiob,Description2,Description3,jobcard_listingage_kuaxz
https://media.glassdoor.com/sql/3076/abb-squarelogo-1511427157874.png,ABB,4.1,"https://www.glassdoor.co.in/job-listing/software-engineer-data-science-abb-JV_IC2940587_KO0,30_KE31,34.htm?jl=1009026493185",Software Engineer - Data Science,Bengaluru,₹3L - ₹9L (Glassdoor Est.),"Collaborating with cross-functional teams, including business analysts, data engineers and domain experts to understand business objectives and developing data……",(Glassdoor Est.),,data,,18d
https://media.glassdoor.com/sql/313838/transaction-network-services-squarelogo.png,Transaction Network Services,3.5,"https://www.glassdoor.co.in/job-listing/data-engineer-transaction-network-services-JV_IC4477468_KO0,13_KE14,42.htm?jl=1009023881301",Data Engineer,Noida,₹5L - ₹8L (Glassdoor Est.),As a Data Engineer you will initially focus on collecting and analyzing data from our international sources as well as supporting the senior staff of data……,(Glassdoor Est.),,Data,data,19d
https://media.glassdoor.com/sql/3535/nissan-squarelogo-1432805472140.png,Nissan,3.9,"https://www.glassdoor.co.in/job-listing/data-engineer-i-nissan-JV_IC2870859_KO0,15_KE16,22.htm?jl=1009031626231",Data Engineer I,Thiruvananthapuram,₹2L - ₹8L (Glassdoor Est.),"Knowledge on software engineering best practices, data design patterns and standards. Knowledge, understanding & experience of working with data processing……",(Glassdoor Est.),,data,data,16d
https://media.glassdoor.com/sql/1321691/rda-labs-squarelogo-1469465038375.png,RDAlabs,,"https://www.glassdoor.co.in/job-listing/data-analyst-rdalabs-JV_KO0,12_KE13,20.htm?jl=1008704728439",Data Analyst,Remote,,"The Data Analyst utilizes data to discover insights, build Power BI reports, and answer business questions that lead to improvements in our current processes.…",,,Data,data,30d+
,Reyedin Techstack Private limited,,"https://www.glassdoor.co.in/job-listing/data-science-trainer-faculty-reyedin-techstack-private-limited-JV_IC2891681_KO0,28_KE29,62.htm?jl=1009019933822",Data Science Trainer/ Faculty,New Delhi,₹30T - ₹40T (Employer Est.),Problem-Solving Skills: Ability to solve data-related challenges and provide innovative solutions to practical problems. Total work: 1 year (Preferred).…,(Employer Est.),Easy Apply,,,23d
https://media.glassdoor.com/sql/940391/nes-fircroft-squarelogo-1602595818631.png,NES Fircroft,4.3,"https://www.glassdoor.co.in/job-listing/financial-data-analyst-nes-fircroft-JV_IC2940587_KO0,22_KE23,35.htm?jl=1009035231868",Financial Data Analyst,Bengaluru,,"Identifying, escalating, and resolving issues that arise within the reconciliation process performed in a timely manner and coordinates these with account……",,,,,13d
https://media.glassdoor.com/sql/1591836/wizikey-squarelogo-1583502613342.png,Wizikey,3.6,"https://www.glassdoor.co.in/job-listing/business-analyst-fresher-wizikey-JV_IC2921225_KO0,24_KE25,32.htm?jl=1009015771940",Business Analyst (Fresher),Gurgaon,₹4L - ₹8L (Glassdoor Est.),"As a Business Analyst, you will collaborate with various stakeholders to analyze and define business requirements, identify opportunities for process……",(Glassdoor Est.),Easy Apply,,,25d
https://media.glassdoor.com/sql/1308209/legalwiz-in-squarelogo-1483447250796.png,Legalwiz,4.2,"https://www.glassdoor.co.in/job-listing/data-analyst-legalwiz-JV_KO0,12_KE13,21.htm?jl=1006763058768",Data Analyst,India,,Present information using different data visualization techniques. Propose solutions and strategies to business challenges. Hands-on experience is preferred.…,,,data,,30d+
,"SRM Institute of Science and Technology, Kattankulathur Campus",,"https://www.glassdoor.co.in/job-listing/data-analyst-srm-institute-of-science-and-technology-kattankulathur-campus-JV_KO0,12_KE13,74.htm?jl=1009031311921",Data Analyst,India,₹4L (Employer Est.),Ensuring that the data is accurate and high-quality. Extracting data from primary and secondary sources and removing corrupted data. Experience: *1 to 5 years.…,(Employer Est.),Easy Apply,data,data,16d
https://media.glassdoor.com/sql/2867/kpmg-squareLogo-1675929586261.png,KPMG,3.8,"https://www.glassdoor.co.in/job-listing/advisory-data-science-kpmg-JV_IC2856202_KO0,21_KE22,26.htm?jl=1008991542930",Advisory Data Science -,Pune,₹3L - ₹8L (Glassdoor Est.),KPMG India values diversity and we request you to submit the details below to support us in our endeavor for diversity.…,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/350702/taskus-squareLogo-1659349058792.png,TaskUS,4.4,"https://www.glassdoor.co.in/job-listing/vp-data-science-taskus-JV_IC2918498_KO0,15_KE16,22.htm?jl=1008917202294","VP, Data Science",Haryāna,₹8L - ₹9L (Glassdoor Est.),As a leader you will also be responsible for all standards that apply to the function and ensure that KPIs are tracked and actioned in order to drive service……,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/647034/helius-technologies-squarelogo-1536801890983.png,Helius Technologies,4.3,"https://www.glassdoor.co.in/job-listing/data-analyst-kyc-helius-technologies-JV_KO0,16_KE17,36.htm?jl=1008639187426",Data Analyst (KYC),India,,Conduct research to stay informed on industry trends and emerging risks that could impact the organization. Working with large amounts of transactional data to……,,,data,,30d+
,SCIENCE AND TECHOLOGY RESEARCH ORGANIZATION PVT. LT,,"https://www.glassdoor.co.in/job-listing/data-analyst-science-and-techology-research-organization-pvt-lt-JV_KO0,12_KE13,63.htm?jl=1009050245041",Data Analyst,India,₹15T - ₹40T (Employer Est.),"Science and Technology Research Organisation (Pvt) Ltd,. Total work: 1 year (Preferred). Gandhipuram, Coimbatore, Tamil Nadu (Required).…",(Employer Est.),Easy Apply,Science,,3d
https://media.glassdoor.com/sql/2050032/genietalk-squarelogo-1598430290752.png,GenieTalk,4.1,"https://www.glassdoor.co.in/job-listing/data-scientist-genietalk-JV_IC2876676_KO0,14_KE15,24.htm?jl=1008977500037",Data Scientist,Indore,₹6L - ₹8L (Glassdoor Est.),We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company.…,(Glassdoor Est.),,Data,,30d+
https://media.glassdoor.com/sql/4245/bayer-squarelogo-1517479913351.png,Bayer,3.9,"https://www.glassdoor.co.in/job-listing/market-development-agronomist-bayer-JV_IC2829436_KO0,29_KE30,35.htm?jl=1009035213048",Market Development Agronomist,Āgra,,Diagnose the best practices and needs of our customers in order to anticipate market demands. Ensure License to operate of crop science working closely with the……,,,science,,13d
https://media.glassdoor.com/sql/6147953/instatalent-recruit-squarelogo-1647950910699.png,InstaTalent Recruit,4.8,"https://www.glassdoor.co.in/job-listing/data-science-instatalent-recruit-JV_IC2921225_KO0,12_KE13,32.htm?jl=1008189491992",Data Science,Gurgaon,₹4L - ₹8L (Employer Est.),"Develop data models for an enterprise data warehouse (EDW). Investigate, recommend and implement data ingestion and ETL performance improvements.…",(Employer Est.),,data,data,30d+
https://media.glassdoor.com/sql/6036/amazon-squarelogo-1552847650117.png,ADCI - Tamil Nadu,4.0,"https://www.glassdoor.co.in/job-listing/data-scientist-digital-acceleration-adci-tamil-nadu-JV_IC2833209_KO0,35_KE36,51.htm?jl=1009044175684","Data Scientist, Digital Acceleration",Chennai,₹5L - ₹10L (Glassdoor Est.),"Define a long-term science vision and roadmap for the team, driven fundamentally from our customers' needs, translating those directions into specific plans for……",(Glassdoor Est.),,science,,8d
https://media.glassdoor.com/sql/4188588/linxon-squarelogo-1632223221042.png,Linxon,4.3,"https://www.glassdoor.co.in/job-listing/data-analyst-hse-linxon-JV_IC2833209_KO0,16_KE17,23.htm?jl=1008996586869",Data Analyst - HSE,Chennai,₹3L - ₹7L (Glassdoor Est.),"If you like new challenges, have an entrepreneurial spirit, and are interested in working with other motivated professionals with expertise in the Substations……",(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/4030899/smart-recruitment-squarelogo-1636630968606.png,Recruitment Smart,5.0,"https://www.glassdoor.co.in/job-listing/data-science-intern-recruitment-smart-JV_IC2935226_KO0,19_KE20,37.htm?jl=1008605784511",Data Science Intern,Ahmedabad,,This position will allow the intern to gain hands-on experience in developing and implementing data science solutions to real-world HR problems.…,,,data,science,30d+
https://media.glassdoor.com/sql/213/dun-and-bradstreet-squareLogo-1660947647913.png,Dun & Bradstreet,4.0,"https://www.glassdoor.co.in/job-listing/data-engineer-ir-15263-dun-bradstreet-JV_IC2865319_KO0,22_KE23,37.htm?jl=1008953323379",Data Engineer I (R-15263),Hyderābād,₹7L - ₹9L (Glassdoor Est.),"You will be responsible for the analysis, operation and maintenance of the Data Management processes, creation of new data processes to meet business data……",(Glassdoor Est.),Easy Apply,Data,data,30d+
,GNV JEWELLERS,,"https://www.glassdoor.co.in/job-listing/data-analyst-gnv-jewellers-JV_IC2885500_KO0,12_KE13,26.htm?jl=1009025307387",Data Analyst,Srikakulam,₹4L (Employer Est.),Total work: 3 years (Required). Implement and maintain data quality standards. Cleanse and transform data sets to prepare them for analysis.…,(Employer Est.),Easy Apply,data,data,19d
,"Dehli, India",,"https://www.glassdoor.co.in/job-listing/computer-science-subject-expert-dehli-india-JV_KO0,31_KE32,43.htm?jl=1006073577075",Computer Science Subject Expert,India,,"Being an effective SE, however, requires more than an understanding of the subject. This is achieved by providing students an eclectic range of learning tools……",,,,,30d+
,I-TECH COMPUTER EDUCATION,,"https://www.glassdoor.co.in/job-listing/data-science-trainer-i-tech-computer-education-JV_KO0,20_KE21,46.htm?jl=1009029863585",Data Science Trainer,India,₹13T - ₹40T (Employer Est.),"Defining and leading our strategy in making data science easy and accessible to all. Excellent understanding of data visualization, data storytelling, and how……",(Employer Est.),Easy Apply,data,science,17d
https://media.glassdoor.com/sql/4660672/optimar-consulting-squarelogo-1628084377937.png,Optimar Consulting,,"https://www.glassdoor.co.in/job-listing/data-scientist-ai-machine-learning-optimar-consulting-JV_KO0,34_KE35,53.htm?jl=1008405008288",Data Scientist (AI & Machine Learning),India,,"Understanding of data structures, data modelling and software architecture. Select appropriate datasets and data representation methods.…",,,data,data,30d+
,Kvalitat Technologies LLP,,"https://www.glassdoor.co.in/job-listing/data-science-faculty-kvalitat-technologies-llp-JV_IC2935226_KO0,20_KE21,46.htm?jl=1009039726577",Data Science Faculty,Ahmedabad,,We are seeking an experienced Senior Python and Data Science Faculty to join our team and play a pivotal role in shaping the future of our students.…,,Easy Apply,Data,Science,10d
https://media.glassdoor.com/sql/2465/gartner-squarelogo-1533560443104.png,Gartner,4.1,"https://www.glassdoor.co.in/job-listing/data-scientist-gartner-JV_IC2921225_KO0,14_KE15,22.htm?jl=1009030230184",Data Scientist,Gurgaon,₹9L (Glassdoor Est.),"In the role of Data Scientist, you will execute large scale, high impact data modeling projects with responsibility for designing, developing, validating,……",(Glassdoor Est.),,Data,data,16d
https://media.glassdoor.com/sql/996240/testbook-com-squarelogo-1560754242147.png,Testbook,3.3,"https://www.glassdoor.co.in/job-listing/ta-data-science-freelancer-testbook-JV_IC5021997_KO0,26_KE27,35.htm?jl=1007922817822",TA- Data Science- Freelancer,Navi Mumbai,₹7L - ₹9L (Glassdoor Est.),Must be flexible with working hours as per business demands 6 days working. You train under the best mentors and become an expert in your field in your own……,(Glassdoor Est.),Easy Apply,,,30d+
https://media.glassdoor.com/sql/472555/denave-squareLogo-1674934979323.png,Denave,3.5,"https://www.glassdoor.co.in/job-listing/data-scientist-denave-JV_IC4477468_KO0,14_KE15,21.htm?jl=1008765640828",Data Scientist,Noida,₹6L - ₹10L (Glassdoor Est.),"Work alongside a team of Data Scientists, Python Programmers, and Data Analysts for supporting business analytics and product platform data science requirements……",(Glassdoor Est.),,Data,Data,30d+
https://media.glassdoor.com/sql/2595103/informa-tech-squarelogo-1558380241338.png,Informa Group Plc.,3.8,"https://www.glassdoor.co.in/job-listing/data-practice-analyst-informa-group-plc-JV_IC2940587_KO0,21_KE22,39.htm?jl=1008986317770",Data Practice Analyst,Bengaluru,₹4L - ₹7L (Glassdoor Est.),"Responsible for Canalys' Global Mobility Research services, including quarterly reports on vendor performance and others, for all categories across our client……",(Glassdoor Est.),Easy Apply,,,30d+
https://media.glassdoor.com/sql/8914884/it-education-centre-and-training-squareLogo-1691659027558.png,IT Education Centre & Training,,"https://www.glassdoor.co.in/job-listing/python-data-science-trainer-it-education-centre-training-JV_IC2856202_KO0,27_KE28,56.htm?jl=1008692891446",Python/Data Science Trainer,Pune,₹1L - ₹7L (Glassdoor Est.),"Designation – Python/Data Science Trainer. Key skill- Python, Django Framework, Machine Learning, Data Science, Artificial Intelligence and R Programming.…",(Glassdoor Est.),,Science,Data,30d+
https://media.glassdoor.com/sql/237/exxonmobil-squarelogo-1517249056234.png,ExxonMobil,3.6,"https://www.glassdoor.co.in/job-listing/data-scientist-exxonmobil-JV_IC2940587_KO0,14_KE15,25.htm?jl=1009018033017",Data Scientist,Bengaluru,₹8L - ₹9L (Glassdoor Est.),"Design, build, and execute studies using proprietary or commercial tools to provide insights including calibrating models to field data and providing field……",(Glassdoor Est.),,data,,24d
https://media.glassdoor.com/sql/8344/icon-squarelogo-1552408072044.png,ICON,3.8,"https://www.glassdoor.co.in/job-listing/data-scientist-real-world-evidence-or-rwe-or-heor-homebased-icon-JV_KO0,59_KE60,64.htm?jl=1008752326911",Data Scientist (Real-World Evidence or RWE or HEOR) - Homebased,Remote,,Experience or education indicating ability to analyze and interpret medical data and information. Contributing towards continual improvement of clinical data……,,,data,,30d+
https://media.glassdoor.com/sql/2436117/h-and-mv-engineering-squarelogo-1630679771949.png,H&MV Engineering,4.3,"https://www.glassdoor.co.in/job-listing/data-analyst-h-mv-engineering-JV_KO0,12_KE13,29.htm?jl=1009014506219",Data Analyst,India,,"Proactively analyse data to answer key questions for stakeholders or yourself, with an eye on what drives business performance, and investigate and communicate……",,,data,,25d
https://media.glassdoor.com/sql/1355263/yuktamedia-squarelogo-1487342682119.png,YuktaMedia,,"https://www.glassdoor.co.in/job-listing/data-analyst-yuktamedia-JV_IC2856202_KO0,12_KE13,23.htm?jl=1008156535603",Data Analyst,Pune,₹3L (Glassdoor Est.),"1] Hands-on experience working on stored procedures, functions, cursors, etc. 2] Hands-on experience working on creating indexes, triggers, SQL sub-queries.…",(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/1195332/pharmaace-squarelogo-1581327281017.png,PharmaACE,3.4,"https://www.glassdoor.co.in/job-listing/consultant-data-science-pharmaace-JV_IC2856202_KO0,23_KE24,33.htm?jl=1007985385386",Consultant – Data Science,Pune,₹8L - ₹9L (Glassdoor Est.),"If you are keen to work on analytical problem solving, then work in advance data analytics/sciences. Exploring and visualizing data to gain an understanding of……",(Glassdoor Est.),,data,data,30d+
https://media.glassdoor.com/sql/208/dow-jones-squarelogo-1444414088651.png,Dow Jones,3.8,"https://www.glassdoor.co.in/job-listing/research-analyst-i-dow-jones-JV_IC2891681_KO0,18_KE19,28.htm?jl=1009042208711",Research Analyst I,New Delhi,₹8L - ₹10L (Glassdoor Est.),Candidate will also prepare top class presentations that the product experts use for client discussions and business development. Paid Time Off and Leaves.…,(Glassdoor Est.),,,,9d
,Sciera,,"https://www.glassdoor.co.in/job-listing/jr-data-scientist-sciera-JV_IC2833209_KO0,17_KE18,24.htm?jl=1008402828255",Jr Data Scientist,Chennai,₹5L - ₹9L (Glassdoor Est.),We are looking for a Data Scientist to analyze large amounts of raw data to find patterns that will help improve our client’s business processes.…,(Glassdoor Est.),,Data,data,30d+
,Login360,,"https://www.glassdoor.co.in/job-listing/data-science-trainer-login360-JV_KO0,20_KE21,29.htm?jl=1008968570822",data science trainer,India,₹20T - ₹25T (Employer Est.),*Enhancing data collection procedures to include information that is relevant for building analytic systems*. *Extending company’s data with third party sources……,(Employer Est.),Easy Apply,data,data,30d+
https://media.glassdoor.com/sql/1498305/sisl-infotech-squarelogo-1523090785962.png,SISL Infotech,4.2,"https://www.glassdoor.co.in/job-listing/data-science-analytics-engineer-2-to-less-than-4-years-relevant-experience-sisl-infotech-JV_KO0,74_KE75,88.htm?jl=1008608852423",Data Science/Analytics Engineer(2 to less than 4 years relevant experience),India,,Years of Experience:9+ Qualifications:Graduate Data Science/Analytics Engineer(2 to less than 4 years relevant experience……,,,,,30d+
,TECHOLAS TECHNOLOGIES,,"https://www.glassdoor.co.in/job-listing/data-science-teaching-faculty-techolas-technologies-JV_IC2887994_KO0,29_KE30,51.htm?jl=1009052196120",Data Science Teaching faculty,Cochin,₹15T - ₹30T (Employer Est.),"Excellent understanding of data visualization, data storytelling, and how to think about data problems in a business context and solving them using Machine……",(Employer Est.),Easy Apply,data,data,1d
https://media.glassdoor.com/sql/6036/amazon-squarelogo-1552847650117.png,ADCI - Haryana - D50,4.0,"https://www.glassdoor.co.in/job-listing/data-associate-i-italian-ml-data-ops-adci-haryana-d50-JV_IC2921225_KO0,36_KE37,53.htm?jl=1008934589253","Data Associate I (Italian), ML Data Ops",Gurgaon,₹2L - ₹3L (Glassdoor Est.),Proactively raises issues /alarms that may have an impact on core deliverables or operations to manager or stakeholders. Basic level of Excel knowledge.…,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png,CognitiveCare,4.3,"https://www.glassdoor.co.in/job-listing/data-scientist-cognitivecare-JV_KO0,14_KE15,28.htm?jl=1008046323014",Data Scientist,Remote,,Setting up data infrastructure to store and analyze data for getting information and insights from data to find answers to specific questions.…,,,data,data,30d+
https://media.glassdoor.com/sql/2578925/farmkart-squarelogo-1557278774113.png,Farmkart,4.5,"https://www.glassdoor.co.in/job-listing/data-analytics-team-lead-farmkart-JV_IC2876676_KO0,24_KE25,33.htm?jl=1009013542879",Data analytics team lead,Indore,₹6L - ₹8L (Employer Est.),Develop and execute a data strategy that aligns with Farmkart business objectives. Your role is crucial in harnessing the power of data to make informed……,(Employer Est.),Easy Apply,data,data,26d
https://media.glassdoor.com/sql/2955952/arsh-biotech-squarelogo-1631272434074.png,Arsh Biotech,,"https://www.glassdoor.co.in/job-listing/data-mining-analyst-part-arsh-biotech-JV_KO0,24_KE25,37.htm?jl=1005667476583",Data mining analyst (Part,India,,Essential Qualifications: Bachelors in any of the Life Sciences (Students undertaking Bachelors may also apply). Excellent written communication skills and……,,,,,30d+
https://media.glassdoor.com/sql/691744/exusia-squarelogo-1633328054340.png,Exusia,4.0,"https://www.glassdoor.co.in/job-listing/senior-data-analyst-modeler-data-engineering-exusia-JV_KO0,44_KE45,51.htm?jl=1009047606076",Senior Data Analyst/Modeler - Data Engineering,Remote,₹13L - ₹28L (Employer Est.),"Full-time job to work with Exusia's global (Americas, Europe, Africa, Asia) clients to deliver on bleeding-edge data-driven solutions by performing business……",(Employer Est.),Easy Apply,,,4d
https://media.glassdoor.com/sql/996240/testbook-com-squarelogo-1560754242147.png,Testbook.com,3.3,"https://www.glassdoor.co.in/job-listing/teaching-assistant-intern-data-science-testbook-com-JV_IC4477468_KO0,38_KE39,51.htm?jl=1009039872187",Teaching Assistant Intern - Data Science,Noida,,You will train under the best mentors and become an expert in your field. Now is the time to join the force. Be available for at least 4 hours everyday for one……,,Easy Apply,,,10d
https://media.glassdoor.com/sql/1524242/themathcompany-squareLogo-1699247664000.png,MathCo,3.5,"https://www.glassdoor.co.in/job-listing/manager-data-science-consultant-mathco-JV_IC2940587_KO0,31_KE32,38.htm?jl=1009028369228",Manager – Data Science Consultant,Bengaluru,,"At least 2-3 years of experience in direct client engagement, understanding client needs, and translating them into impactful data science solutions, with a……",,,data,science,17d
,2070Health,,"https://www.glassdoor.co.in/job-listing/data-analyst-2070health-JV_IC2921225_KO0,12_KE13,23.htm?jl=1009043555088",Data Analyst,Gurgaon,,"The ideal candidate will be responsible for analyzing program data, identifying trends, and providing insights to improve our operations and decision-making……",,Easy Apply,data,,8d
https://media.glassdoor.com/sql/1947876/jumbotail-squarelogo-1527493172579.png,Jumbotail Technologies,3.8,"https://www.glassdoor.co.in/job-listing/decision-science-analyst-jumbotail-technologies-JV_KO0,24_KE25,47.htm?jl=1008985587692",Decision Science Analyst,India,,"Lead investigations into multiple streams of product data, analyze behavioral and click through data, and build user behavior models, and data visualization on……",,,data,data,30d+
https://media.glassdoor.com/sql/2911374/log-9-materials-squareLogo-1647419142909.png,Log9 Materials,3.9,"https://www.glassdoor.co.in/job-listing/intern-data-engineer-log9-materials-JV_IC2940587_KO0,20_KE21,35.htm?jl=1008924454073",Intern-Data Engineer,Bengaluru,,"You will take responsibility for managing our master data set, developing reports, and troubleshooting data issues.…",,,data,data,30d+
,TechieShubhdeep IT Solutions Pvt. Ltd,,"https://www.glassdoor.co.in/job-listing/data-analyst-techieshubhdeep-it-solutions-pvt-ltd-JV_IC2949120_KO0,12_KE13,49.htm?jl=1009020337183",Data Analyst,Gwalior,₹5T - ₹15T (Employer Est.),"We are seeking a highly motivated and skilled Data Analyst to join our team As a Data Analyst, you will be responsible for collecting, processing, and analyzing……",(Employer Est.),Easy Apply,Data,Data,22d
https://media.glassdoor.com/sql/4920342/wisemonk-services-squarelogo-1642566086698.png,Wise Monk,4.0,"https://www.glassdoor.co.in/job-listing/data-scientist-wise-monk-JV_IC2921225_KO0,14_KE15,24.htm?jl=1008133096636",Data Scientist,Gurgaon,₹3L - ₹7L (Glassdoor Est.),"In the case of exceptionally good candidates with proven track records and relevant experience, the educational criteria can be relaxed.…",(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/8712348/fortrea-squareLogo-1689062632316.png,Fortrea,3.9,"https://www.glassdoor.co.in/job-listing/clinical-data-specialist-fortrea-JV_IC2940587_KO0,24_KE25,32.htm?jl=1008970912263",Clinical Data Specialist,Bengaluru,₹5L - ₹8L (Glassdoor Est.),"And / or data inconsistencies that require further investigation. Generate, resolve and track queries to address problematic data identified during data review……",(Glassdoor Est.),,data,data,30d+
https://media.glassdoor.com/sql/5117930/codersarts-squareLogo-1619862288976.png,CodersArts,,"https://www.glassdoor.co.in/job-listing/deep-learning-internship-6-months-codersarts-JV_IC4477468_KO0,33_KE34,44.htm?jl=1009004498964",Deep Learning Internship (6 Months),Noida,,"Research on given machine learning/data science topics for writing articles for our company websites. Handle online code assistance, code mentoring, and……",,,science,,30d+
https://media.glassdoor.com/sql/11783/rackspace-squarelogo-1551906805703.png,Rackspace,3.5,"https://www.glassdoor.co.in/job-listing/data-engineer-iii-in-r-17837-rackspace-JV_KO0,28_KE29,38.htm?jl=1009035259918",Data Engineer III - IN (R-17837),Remote,,"We have a proven record of advising customers based on their business challenges, designing solutions that scale, building and managing those solutions, and……",,,,,13d
,GlobalOneServices,,"https://www.glassdoor.co.in/job-listing/ai-and-data-science-trainer-globaloneservices-JV_IC2865319_KO0,27_KE28,45.htm?jl=1008860989213",AI and Data Science Trainer,Hyderābād,₹15T - ₹25T (Employer Est.),"Salary: ₹15,000.00 - ₹25,000.00 per month. To Train students in the subject of AI. To Train students in the subject of Data Science.…",(Employer Est.),Easy Apply,Data,Science,30d+
https://media.glassdoor.com/sql/534959/netcom-learning-squarelogo.png,NetCom Learning,3.2,"https://www.glassdoor.co.in/job-listing/power-bi-developer-netcom-learning-JV_IC2891681_KO0,18_KE19,34.htm?jl=1009049143065",Power BI Developer,New Delhi,₹4L - ₹6L (Glassdoor Est.),"Ultimately, you will enhance our business intelligence system to help us make better decisions. If you also have a business acumen and problem-solving aptitude,……",(Glassdoor Est.),,,,3d
https://media.glassdoor.com/sql/895637/valiance-solutions-squareLogo-1624255951129.png,Valiance Solutions,4.4,"https://www.glassdoor.co.in/job-listing/big-data-administrator-valiance-solutions-JV_IC4477468_KO0,22_KE23,41.htm?jl=1007984036702",Big Data Administrator,Noida,₹8L - ₹10L (Glassdoor Est.),"Using strong data science, data engineering & cloud engineering. 3 Be a part of company's. FOLLOW US | Visit us at- www.valiancesolutions.com. V A L I A N C E.…",(Glassdoor Est.),,data,science,30d+
https://media.glassdoor.com/sql/3405/tata-group-squarelogo.png,Tata Insights and Quants,3.8,"https://www.glassdoor.co.in/job-listing/data-science-optimization-tata-insights-and-quants-JV_IC2922237_KO0,25_KE26,50.htm?jl=1006272287401",Data Science Optimization,Jamshedpur,₹10L (Glassdoor Est.),"In order for the Tata companies to better understand customer and client needs and preferences, action life stages, needs, value, and potential, and enhance……",(Glassdoor Est.),Easy Apply,,,30d+
https://media.glassdoor.com/sql/4651/providence-squareLogo-1623098930582.png,Providence Global Center,3.8,"https://www.glassdoor.co.in/job-listing/data-annotation-analyst-providence-global-center-JV_IC2865319_KO0,23_KE24,48.htm?jl=1008964729011",Data Annotation Analyst,Hyderābād,₹3L - ₹4L (Glassdoor Est.),"The Providence Digital Innovation Group is a team of strategists, software engineers, marketers and investors focused on digital innovation that further……",(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/1947226/aptus-data-labs-squarelogo-1604975247345.png,Aptus Data LAbs,4.2,"https://www.glassdoor.co.in/job-listing/data-scientist-aptus-data-labs-JV_IC2940587_KO0,14_KE15,30.htm?jl=1008977289527",Data Scientist,Bengaluru,₹8L (Glassdoor Est.),[3] Perform predictive & prescriptive analysis and influence business users. Excellent collaboration skills and working comfortably across product team and……,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png,Microsoft,4.3,"https://www.glassdoor.co.in/job-listing/senior-data-scientist-microsoft-JV_IC2865319_KO0,21_KE22,31.htm?jl=1009012419467",Senior Data Scientist,Hyderābād,₹2L - ₹9L (Glassdoor Est.),"If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.…",(Glassdoor Est.),,,,26d
https://media.glassdoor.com/sql/691051/annalect-squarelogo-1475864633536.png,Annalect,4.1,"https://www.glassdoor.co.in/job-listing/trainee-annalect-JV_IC2940587_KO0,7_KE8,16.htm?jl=1009040102635",Trainee,Bengaluru,,"We currently have 2000+ awesome colleagues (in Annalect India) committed to solving our clients’ pressing business needs. Let us build this, together!…",,,,,10d
https://media.glassdoor.com/sql/6240184/a5-labs-squarelogo-1682666675294.png,A5 Labs,4.9,"https://www.glassdoor.co.in/job-listing/senior-data-scientist-remote-a5-labs-JV_KO0,28_KE29,36.htm?jl=1008642613064",Senior Data Scientist (Remote),Remote,,"Validate and apply results using historical data. An ability to write understandable, clean, and functional (as Functional Programming) code that can be……",,,data,,30d+
https://media.glassdoor.com/sql/996240/testbook-com-squarelogo-1560754242147.png,Testbook,3.3,"https://www.glassdoor.co.in/job-listing/teaching-assistant-intern-data-science-testbook-JV_IC4477468_KO0,38_KE39,47.htm?jl=1007363844677",Teaching Assistant Intern - Data Science,Noida,,"To achieve excellent feedback from the students. Assist students to gain a clear understanding of the topics. Contribute in Curriculum Planning, Study Notes.…",,Easy Apply,,,30d+
https://media.glassdoor.com/sql/8715/merck-kgaa-squarelogo-1490352868613.png,Merck KGaA Darmstadt Germany,4.0,"https://www.glassdoor.co.in/job-listing/dmds-0-data-standards-expert-merck-kgaa-darmstadt-germany-JV_IC2940587_KO0,28_KE29,57.htm?jl=1009042436138","DMDS-0, Data Standards Expert",Bengaluru,,"As a Data Standards Expert, you will play a crucial role in ensuring regulatory compliance for data submission through your expertise in SDTM standards and……",,,Data,data,9d
https://media.glassdoor.com/sql/1772921/aml-rightsource-squareLogo-1697571471998.png,Aml Rightsource Llc,2.9,"https://www.glassdoor.co.in/job-listing/data-engineer-india-aml-rightsource-llc-JV_IC4477468_KO0,19_KE20,39.htm?jl=1009036421810",Data Engineer - India,Noida,₹5L - ₹8L (Glassdoor Est.),"Using a blend of highly trained anti-financial crime professionals, cutting-edge technology tools, and industry-leading consultants, we help clients with their……",(Glassdoor Est.),,,,12d
,Borek Solutions,,"https://www.glassdoor.co.in/job-listing/data-quality-analyst-borek-solutions-JV_IC2930179_KO0,20_KE21,36.htm?jl=1008877359088",Data Quality Analyst,Vadodara,₹3L - ₹6L (Glassdoor Est.),"Data Analysis, data extraction, data collection, data cleaning, data processing, interpreting data, streamlining data, data analysis using excel , statistics to……",(Glassdoor Est.),,Data,data,30d+
